ï»¿OBJECTID,Event Number,Complaint Number,Tencode,Tencode Description,Tencode Suffix,Tencode Suffix Description,Disposition Code,Disposition Description,Block,Street Name,Unit Dispatched,Shift,Sector,Zone,Latitude,Longitude,RPA,Call_Received
230506,PD202400351470,,40,SUSPICIOUS PERSON,P,PROGRESS,5,GONE ON ARRIVAL,6900,HIGHWAY 100,2944,A,W,113,36.083,-86.867,6211,2024-05-02 11:02:23
230509,PD202400058005,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,5,GONE ON ARRIVAL,5500,CHARLOTTE PIKE,113B,B,W,111,36.151,-86.855,5103,2024-01-23 15:39:29
230510,PD202400267541,,15,COMMUNITY POLICING ACTIVITY,P,PROGRESS,12,LOCATION/BUILDING SECURE,6900,HIGHWAY 100,2945,A,W,113,36.083,-86.867,6211,2024-04-03 08:12:37
230511,PD202400294579,,92,FIXED POST,P,PROGRESS,4,ASSISTED CITIZEN,6900,HIGHWAY 100,5131,A,W,113,36.083,-86.867,6211,2024-04-12 11:32:03
230513,PD202400126655,,45,VEHICLE ACCIDENT - PROPERTY DAMAGE,P,PROGRESS,5,GONE ON ARRIVAL,5500,CHARLOTTE PIKE,121A,A,W,111,36.151,-86.855,5103,2024-02-15 14:28:49
230516,PD202400364264,,93,TRAFFIC VIOLATION,,,3,CITATION - TRAFFIC,6900,HIGHWAY 100,5131,A,W,113,36.083,-86.867,6211,2024-05-07 06:18:01
230517,PD202400116455,,3,,,,4,ASSISTED CITIZEN,5500,CHARLOTTE PIKE,121A,A,W,111,36.151,-86.855,5103,2024-02-12 14:18:04
230520,PD202400364200,,92,FIXED POST,P,PROGRESS,4,ASSISTED CITIZEN,6900,HIGHWAY 100,,C,W,113,36.083,-86.867,6211,2024-05-07 05:21:46
230521,PD202400087249,20240072995,50,THEFT,RC,,1,M.P.D. REPORT COMPLED,5500,CHARLOTTE PIKE,111B,B,W,111,36.151,-86.855,5103,2024-02-02 15:43:26
230524,PD202400364202,,93,TRAFFIC VIOLATION,,,3,CITATION - TRAFFIC,6900,HIGHWAY 100,5131,C,W,113,36.083,-86.867,6211,2024-05-07 05:23:23
230525,PD202400126032,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,11,DISREGARD / SIGNAL 9,5500,CHARLOTTE PIKE,,A,W,111,36.151,-86.855,5103,2024-02-15 10:15:57
230528,PD202400364211,,93,TRAFFIC VIOLATION,,,3,CITATION - TRAFFIC,6900,HIGHWAY 100,5131,C,W,113,36.083,-86.867,6211,2024-05-07 05:31:50
230529,PD202400102372,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,6,ASSISTED OTHER UNIT,5500,CHARLOTTE PIKE,113B,B,W,111,36.151,-86.855,5103,2024-02-07 15:42:08
230532,PD202400364285,,93,TRAFFIC VIOLATION,,,3,CITATION - TRAFFIC,6900,HIGHWAY 100,5131,A,W,113,36.083,-86.867,6211,2024-05-07 06:29:07
230533,PD202400062624,,3,,,,,,5500,CHARLOTTE PIKE,,A,W,111,36.151,-86.855,5103,2024-01-25 06:09:19
230535,PD202400040556,,15,COMMUNITY POLICING ACTIVITY,P,PROGRESS,15,COMMUNITY POLICING,5100,EDMONDSON PIKE,2934,A,MT,825,36.066,-86.74,8615,2024-01-16 08:57:57
230536,PD202400361565,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,4,ASSISTED CITIZEN,6900,HIGHWAY 100,2933,A,W,113,36.083,-86.867,6211,2024-05-06 09:52:48
230537,PD202400076353,,3,,,,4,ASSISTED CITIZEN,5500,CHARLOTTE PIKE,115C9,A,W,111,36.151,-86.855,5103,2024-01-30 07:08:58
230538,PD202400139890,20240117542,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,11,DISREGARD / SIGNAL 9,5500,CHARLOTTE PIKE,111A,A,W,111,36.151,-86.855,5103,2024-02-20 08:08:17
230539,PD202400016351,,15,COMMUNITY POLICING ACTIVITY,P,PROGRESS,15,COMMUNITY POLICING,5100,EDMONDSON PIKE,2930,A,MT,825,36.066,-86.74,8615,2024-01-07 10:05:57
230540,PD202400382137,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,4,ASSISTED CITIZEN,6900,HIGHWAY 100,2933,A,W,113,36.083,-86.867,6211,2024-05-13 10:45:40
230541,PD202400137434,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,11,DISREGARD / SIGNAL 9,5500,CHARLOTTE PIKE,,A,W,111,36.151,-86.855,5103,2024-02-19 11:53:44
230542,PD202400043032,,15,COMMUNITY POLICING ACTIVITY,P,PROGRESS,15,COMMUNITY POLICING,5100,EDMONDSON PIKE,2934,A,MT,825,36.066,-86.74,8615,2024-01-17 10:23:09
230543,PD202400364248,,93,TRAFFIC VIOLATION,,,3,CITATION - TRAFFIC,6900,HIGHWAY 100,5131,A,W,113,36.083,-86.867,6211,2024-05-07 06:06:48
230545,PD202400057484,20240047630,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,R,REPORT,1,M.P.D. REPORT COMPLED,5500,CHARLOTTE PIKE,57A13,A,W,111,36.151,-86.855,5103,2024-01-23 11:14:05
230546,PD202400021523,,15,COMMUNITY POLICING ACTIVITY,P,PROGRESS,15,COMMUNITY POLICING,5100,EDMONDSON PIKE,2930,A,MT,825,36.066,-86.74,8615,2024-01-09 09:26:37
230547,PD202400364369,,93,TRAFFIC VIOLATION,,,3,CITATION - TRAFFIC,6900,HIGHWAY 100,5131,A,W,113,36.083,-86.867,6211,2024-05-07 07:09:02
230549,PD202400089934,,3,,,,4,ASSISTED CITIZEN,5500,CHARLOTTE PIKE,113B9,B,W,111,36.151,-86.855,5103,2024-02-03 15:15:41
230550,PD202400036800,,15,COMMUNITY POLICING ACTIVITY,P,PROGRESS,15,COMMUNITY POLICING,5100,EDMONDSON PIKE,2930,A,MT,825,36.066,-86.74,8615,2024-01-14 10:01:12
230551,PD202400364328,,93,TRAFFIC VIOLATION,,,3,CITATION - TRAFFIC,6900,HIGHWAY 100,5131,A,W,113,36.083,-86.867,6211,2024-05-07 06:50:59
230553,PD202400089805,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,4,ASSISTED CITIZEN,5500,CHARLOTTE PIKE,120A,A,W,111,36.151,-86.855,5103,2024-02-03 13:54:27
230554,PD202400018607,,15,COMMUNITY POLICING ACTIVITY,P,PROGRESS,15,COMMUNITY POLICING,5100,EDMONDSON PIKE,2934,A,MT,825,36.066,-86.74,8615,2024-01-08 10:13:57
230555,PD202400364348,,93,TRAFFIC VIOLATION,,,3,CITATION - TRAFFIC,6900,HIGHWAY 100,5131,A,W,113,36.083,-86.867,6211,2024-05-07 06:59:50
230557,PD202400063477,,3,,,,4,ASSISTED CITIZEN,5500,CHARLOTTE PIKE,7482,A,W,111,36.151,-86.855,5103,2024-01-25 12:48:44
230558,PD202400364234,,93,TRAFFIC VIOLATION,,,3,CITATION - TRAFFIC,6900,HIGHWAY 100,5131,C,W,113,36.083,-86.867,6211,2024-05-07 05:54:32
230559,PD202400018409,,15,COMMUNITY POLICING ACTIVITY,P,PROGRESS,15,COMMUNITY POLICING,5100,EDMONDSON PIKE,2930,A,MT,825,36.066,-86.74,8615,2024-01-08 08:40:52
230561,PD202400126856,,3,,,,12,LOCATION/BUILDING SECURE,5500,CHARLOTTE PIKE,2942,B,W,111,36.151,-86.855,5103,2024-02-15 15:59:01
230562,PD202400129152,20240108640,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,1,M.P.D. REPORT COMPLED,5500,CHARLOTTE PIKE,1D50,A,W,111,36.151,-86.855,5103,2024-02-16 09:11:55
230563,PD202400115732,,15,COMMUNITY POLICING ACTIVITY,P,PROGRESS,15,COMMUNITY POLICING,5100,EDMONDSON PIKE,2930,A,MT,825,36.066,-86.74,8615,2024-02-12 09:13:28
230565,PD202400130872,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,4,ASSISTED CITIZEN,5500,CHARLOTTE PIKE,115C,B,W,111,36.151,-86.855,5103,2024-02-16 21:41:04
230566,PD202400077232,,15,COMMUNITY POLICING ACTIVITY,P,PROGRESS,15,COMMUNITY POLICING,5100,EDMONDSON PIKE,2930,A,MT,825,36.066,-86.74,8615,2024-01-30 12:57:26
230568,PD202400370699,,93,TRAFFIC VIOLATION,,,3,CITATION - TRAFFIC,6900,HIGHWAY 100,5131,C,W,113,36.083,-86.867,6211,2024-05-09 05:31:47
230569,PD202400147074,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,4,ASSISTED CITIZEN,5500,CHARLOTTE PIKE,1E11,A,W,111,36.151,-86.855,5103,2024-02-22 10:26:53
230570,PD202400073837,,15,COMMUNITY POLICING ACTIVITY,P,PROGRESS,15,COMMUNITY POLICING,5100,EDMONDSON PIKE,2930,A,MT,825,36.066,-86.74,8615,2024-01-29 10:38:46
230572,PD202400370686,,92,FIXED POST,P,PROGRESS,4,ASSISTED CITIZEN,6900,HIGHWAY 100,5131,C,W,113,36.083,-86.867,6211,2024-05-09 05:19:53
230573,PD202400147075,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,4,ASSISTED CITIZEN,5500,CHARLOTTE PIKE,1E11,A,W,111,36.151,-86.855,5103,2024-02-22 10:27:45
230574,PD202400140100,,15,COMMUNITY POLICING ACTIVITY,P,PROGRESS,15,COMMUNITY POLICING,5100,EDMONDSON PIKE,2930,A,MT,825,36.066,-86.74,8615,2024-02-20 09:13:51
230576,PD202400370690,,93,TRAFFIC VIOLATION,,,9,SUBJECT WARNED,6900,HIGHWAY 100,5131,C,W,113,36.083,-86.867,6211,2024-05-09 05:23:28
230577,PD202400147078,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,4,ASSISTED CITIZEN,5500,CHARLOTTE PIKE,1E11,A,W,111,36.151,-86.855,5103,2024-02-22 10:28:15
230578,PD202400137452,,15,COMMUNITY POLICING ACTIVITY,P,PROGRESS,12,LOCATION/BUILDING SECURE,5100,EDMONDSON PIKE,2942,A,MT,825,36.066,-86.74,8615,2024-02-19 12:02:53
230580,PD202400370741,,93,TRAFFIC VIOLATION,,,3,CITATION - TRAFFIC,6900,HIGHWAY 100,5131,C,W,113,36.083,-86.867,6211,2024-05-09 05:52:48
230581,PD202400154922,,50,THEFT,PV,,5,GONE ON ARRIVAL,5500,CHARLOTTE PIKE,115C,B,W,111,36.151,-86.855,5103,2024-02-24 22:36:12
230582,PD202400134510,,15,COMMUNITY POLICING ACTIVITY,P,PROGRESS,15,COMMUNITY POLICING,5100,EDMONDSON PIKE,2930,A,MT,825,36.066,-86.74,8615,2024-02-18 09:25:12
230584,PD202400370867,,93,TRAFFIC VIOLATION,,,9,SUBJECT WARNED,6900,HIGHWAY 100,5131,A,W,113,36.083,-86.867,6211,2024-05-09 07:11:39
230585,PD202400083327,,45,VEHICLE ACCIDENT - PROPERTY DAMAGE,P,PROGRESS,1,M.P.D. REPORT COMPLED,5500,CHARLOTTE PIKE,115A,A,W,111,36.151,-86.855,5103,2024-02-01 11:38:03
230586,PD202400108876,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,10,NO RESPONSE,5500,CHARLOTTE PIKE,110A,A,W,111,36.151,-86.855,5103,2024-02-09 14:29:43
230588,PD202400364398,,93,TRAFFIC VIOLATION,,,9,SUBJECT WARNED,6900,HIGHWAY 100,5131,A,W,113,36.083,-86.867,6211,2024-05-07 07:17:13
230589,PD202400091779,,15,COMMUNITY POLICING ACTIVITY,P,PROGRESS,15,COMMUNITY POLICING,5100,EDMONDSON PIKE,2930,A,MT,825,36.066,-86.74,8615,2024-02-04 09:22:38
230590,PD202400070929,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,10,NO RESPONSE,5500,CHARLOTTE PIKE,105,C,W,111,36.151,-86.855,5103,2024-01-28 03:49:20
230591,PD202400398102,,15,COMMUNITY POLICING ACTIVITY,P,PROGRESS,15,COMMUNITY POLICING,6900,HIGHWAY 100,2945,A,W,113,36.083,-86.867,6211,2024-05-18 09:52:07
230593,PD202400150172,,15,COMMUNITY POLICING ACTIVITY,P,PROGRESS,15,COMMUNITY POLICING,5100,EDMONDSON PIKE,2934,A,MT,825,36.066,-86.74,8615,2024-02-23 08:04:59
230594,PD202400074621,20240061964,44,DISORDERLY PERSON,R,REPORT,1,M.P.D. REPORT COMPLED,5500,CHARLOTTE PIKE,57A38,B,W,111,36.151,-86.855,5103,2024-01-29 16:36:40
230595,PD202400370718,,93,TRAFFIC VIOLATION,,,3,CITATION - TRAFFIC,6900,HIGHWAY 100,5131,C,W,113,36.083,-86.867,6211,2024-05-09 05:42:26
230597,PD202400119292,,15,COMMUNITY POLICING ACTIVITY,P,PROGRESS,15,COMMUNITY POLICING,5100,EDMONDSON PIKE,2930,A,MT,825,36.066,-86.74,8615,2024-02-13 10:08:26
230598,PD202400119854,,3,,,,4,ASSISTED CITIZEN,5500,CHARLOTTE PIKE,250B,A,W,111,36.151,-86.855,5103,2024-02-13 13:58:30
230599,PD202400370730,,93,TRAFFIC VIOLATION,,,9,SUBJECT WARNED,6900,HIGHWAY 100,5131,C,W,113,36.083,-86.867,6211,2024-05-09 05:49:05
230601,PD202400080208,,15,COMMUNITY POLICING ACTIVITY,P,PROGRESS,15,COMMUNITY POLICING,5100,EDMONDSON PIKE,2930,A,MT,825,36.066,-86.74,8615,2024-01-31 10:56:06
230602,PD202400080587,,75,MISSING PERSON,R,REPORT,1,M.P.D. REPORT COMPLED,5500,CHARLOTTE PIKE,115A,A,W,111,36.151,-86.855,5103,2024-01-31 13:57:11
230603,PD202400370775,,93,TRAFFIC VIOLATION,,,3,CITATION - TRAFFIC,6900,HIGHWAY 100,5131,A,W,113,36.083,-86.867,6211,2024-05-09 06:16:49
230605,PD202400119066,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,PV,,5,GONE ON ARRIVAL,5100,EDMONDSON PIKE,2934,A,MT,825,36.066,-86.74,8615,2024-02-13 08:35:16
230607,PD202400371091,,93,TRAFFIC VIOLATION,,,9,SUBJECT WARNED,6900,HIGHWAY 100,5131,A,W,113,36.083,-86.867,6211,2024-05-09 08:29:05
230609,PD202400097956,,15,COMMUNITY POLICING ACTIVITY,P,PROGRESS,15,COMMUNITY POLICING,5100,EDMONDSON PIKE,2930,A,MT,825,36.066,-86.74,8615,2024-02-06 09:21:40
230610,PD202400082555,,3,,,,15,COMMUNITY POLICING,5500,CHARLOTTE PIKE,1E13,A,W,111,36.151,-86.855,5103,2024-02-01 06:19:36
230611,PD202400077387,,3,,,,4,ASSISTED CITIZEN,5500,CHARLOTTE PIKE,3630,A,W,111,36.151,-86.855,5103,2024-01-30 14:02:26
230615,PD202400371199,,93,TRAFFIC VIOLATION,,,3,CITATION - TRAFFIC,6900,HIGHWAY 100,5131,A,W,113,36.083,-86.867,6211,2024-05-09 09:03:36
230616,PD202400076422,,3,,,,6,ASSISTED OTHER UNIT,5500,CHARLOTTE PIKE,4B50,A,W,111,36.151,-86.855,5103,2024-01-30 07:32:42
230617,PD202400165282,,15,COMMUNITY POLICING ACTIVITY,P,PROGRESS,15,COMMUNITY POLICING,5100,EDMONDSON PIKE,2935,A,MT,825,36.066,-86.74,8615,2024-02-28 09:54:52
230619,PD202400370804,,93,TRAFFIC VIOLATION,,,3,CITATION - TRAFFIC,6900,HIGHWAY 100,5131,A,W,113,36.083,-86.867,6211,2024-05-09 06:32:24
230620,PD202400123308,20240103580,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,,,5500,CHARLOTTE PIKE,57A37,A,W,111,36.151,-86.855,5103,2024-02-14 13:46:17
230621,PD202400261577,,15,COMMUNITY POLICING ACTIVITY,P,PROGRESS,15,COMMUNITY POLICING,5100,EDMONDSON PIKE,2935,A,MT,825,36.066,-86.74,8615,2024-04-01 09:23:51
230623,PD202400370765,,93,TRAFFIC VIOLATION,,,9,SUBJECT WARNED,6900,HIGHWAY 100,5131,A,W,113,36.083,-86.867,6211,2024-05-09 06:11:03
230624,PD202400144364,20240121408,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,R,REPORT,1,M.P.D. REPORT COMPLED,5500,CHARLOTTE PIKE,110B,B,W,111,36.151,-86.855,5103,2024-02-21 15:46:19
230625,PD202400240923,,15,COMMUNITY POLICING ACTIVITY,P,PROGRESS,15,COMMUNITY POLICING,5100,EDMONDSON PIKE,2935,A,MT,825,36.066,-86.74,8615,2024-03-25 09:09:34
230627,PD202400370837,,93,TRAFFIC VIOLATION,,,9,SUBJECT WARNED,6900,HIGHWAY 100,5131,A,W,113,36.083,-86.867,6211,2024-05-09 06:53:28
230628,PD202400062847,20240052412,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,1,M.P.D. REPORT COMPLED,5500,CHARLOTTE PIKE,115A,A,W,111,36.151,-86.855,5103,2024-01-25 07:51:22
230629,PD202400187118,,63,SUICIDAL PERSON,P,PROGRESS,11,DISREGARD / SIGNAL 9,5100,EDMONDSON PIKE,,B,MT,825,36.066,-86.74,8615,2024-03-06 16:23:13
230631,PD202400375062,,15,COMMUNITY POLICING ACTIVITY,P,PROGRESS,15,COMMUNITY POLICING,6900,HIGHWAY 100,2947,A,W,113,36.083,-86.867,6211,2024-05-10 12:59:57
230632,PD202400140876,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,R,REPORT,11,DISREGARD / SIGNAL 9,5500,CHARLOTTE PIKE,,A,W,111,36.151,-86.855,5103,2024-02-20 14:47:03
230633,PD202400281857,,15,COMMUNITY POLICING ACTIVITY,P,PROGRESS,15,COMMUNITY POLICING,5100,EDMONDSON PIKE,2935,A,MT,825,36.066,-86.74,8615,2024-04-08 12:49:42
230635,PD202400371510,,15,COMMUNITY POLICING ACTIVITY,P,PROGRESS,15,COMMUNITY POLICING,6900,HIGHWAY 100,2945,A,W,113,36.083,-86.867,6211,2024-05-09 11:32:46
230637,PD202400140872,20240118383,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,R,REPORT,1,M.P.D. REPORT COMPLED,5500,CHARLOTTE PIKE,57A27,A,W,111,36.151,-86.855,5103,2024-02-20 14:44:36
230639,PD202400370979,,93,TRAFFIC VIOLATION,,,3,CITATION - TRAFFIC,6900,HIGHWAY 100,5131,A,W,113,36.083,-86.867,6211,2024-05-09 07:46:45
230640,PD202400177605,,15,COMMUNITY POLICING ACTIVITY,P,PROGRESS,12,LOCATION/BUILDING SECURE,5100,EDMONDSON PIKE,2942,A,MT,825,36.066,-86.74,8615,2024-03-03 14:00:47
230641,PD202400364225,,93,TRAFFIC VIOLATION,,,3,CITATION - TRAFFIC,6900,HIGHWAY 100,5131,C,W,113,36.083,-86.867,6211,2024-05-07 05:45:40
230642,PD202400085871,,3,,,,15,COMMUNITY POLICING,5500,CHARLOTTE PIKE,1E13,A,W,111,36.151,-86.855,5103,2024-02-02 06:28:43
230644,PD202400204375,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,12,LOCATION/BUILDING SECURE,5100,EDMONDSON PIKE,2933,A,MT,825,36.066,-86.74,8615,2024-03-12 11:55:50
230645,PD202400403127,,93,TRAFFIC VIOLATION,,,3,CITATION - TRAFFIC,6900,HIGHWAY 100,5131,A,W,113,36.083,-86.867,6211,2024-05-20 12:54:10
230646,PD202400106088,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,4,ASSISTED CITIZEN,5500,CHARLOTTE PIKE,120C9,B,W,111,36.151,-86.855,5103,2024-02-08 17:02:13
230648,PD202400259698,,15,COMMUNITY POLICING ACTIVITY,P,PROGRESS,15,COMMUNITY POLICING,5100,EDMONDSON PIKE,2935,A,MT,825,36.066,-86.74,8615,2024-03-31 12:39:34
230649,PD202400146572,,3,,,,4,ASSISTED CITIZEN,5500,CHARLOTTE PIKE,124A,A,W,111,36.151,-86.855,5103,2024-02-22 07:10:31
230650,PD202400371306,,93,TRAFFIC VIOLATION,,,9,SUBJECT WARNED,6900,HIGHWAY 100,5131,A,W,113,36.083,-86.867,6211,2024-05-09 09:56:44
230652,PD202400156110,,15,COMMUNITY POLICING ACTIVITY,P,PROGRESS,15,COMMUNITY POLICING,5100,EDMONDSON PIKE,2942,A,MT,825,36.066,-86.74,8615,2024-02-25 11:37:11
230653,PD202400107279,,3,,,,4,ASSISTED CITIZEN,5500,CHARLOTTE PIKE,112B,C,W,111,36.151,-86.855,5103,2024-02-08 23:27:16
230654,PD202400364300,,93,TRAFFIC VIOLATION,,,3,CITATION - TRAFFIC,6900,HIGHWAY 100,5131,A,W,113,36.083,-86.867,6211,2024-05-07 06:35:57
230656,PD202400161964,,15,COMMUNITY POLICING ACTIVITY,P,PROGRESS,15,COMMUNITY POLICING,5100,EDMONDSON PIKE,2935,A,MT,825,36.066,-86.74,8615,2024-02-27 09:38:21
230657,PD202400089488,20240074680,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,1,M.P.D. REPORT COMPLED,5500,CHARLOTTE PIKE,115A,A,W,111,36.151,-86.855,5103,2024-02-03 10:29:17
230659,PD202400370821,,93,TRAFFIC VIOLATION,,,3,CITATION - TRAFFIC,6900,HIGHWAY 100,5131,A,W,113,36.083,-86.867,6211,2024-05-09 06:43:34
230661,PD202400198382,,15,COMMUNITY POLICING ACTIVITY,P,PROGRESS,15,COMMUNITY POLICING,5100,EDMONDSON PIKE,2935,A,MT,825,36.066,-86.74,8615,2024-03-10 09:28:23
230662,PD202400139933,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,11,DISREGARD / SIGNAL 9,5500,CHARLOTTE PIKE,,A,W,111,36.151,-86.855,5103,2024-02-20 08:19:50
230664,PD202400186168,,15,COMMUNITY POLICING ACTIVITY,P,PROGRESS,15,COMMUNITY POLICING,5100,EDMONDSON PIKE,2935,A,MT,825,36.066,-86.74,8615,2024-03-06 10:04:44
230665,PD202400070899,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,1,M.P.D. REPORT COMPLED,5500,CHARLOTTE PIKE,105,C,W,111,36.151,-86.855,5103,2024-01-28 03:26:07
230667,PD202400371145,,92,FIXED POST,P,PROGRESS,4,ASSISTED CITIZEN,6900,HIGHWAY 100,5131,A,W,113,36.083,-86.867,6211,2024-05-09 08:43:20
230668,PD202400271572,,15,COMMUNITY POLICING ACTIVITY,P,PROGRESS,15,COMMUNITY POLICING,5100,EDMONDSON PIKE,2947,A,MT,825,36.066,-86.74,8615,2024-04-04 13:21:37
230671,PD202400371149,,93,TRAFFIC VIOLATION,,,3,CITATION - TRAFFIC,6900,HIGHWAY 100,5131,A,W,113,36.083,-86.867,6211,2024-05-09 08:43:44
230672,PD202400341725,,15,COMMUNITY POLICING ACTIVITY,P,PROGRESS,15,COMMUNITY POLICING,5100,EDMONDSON PIKE,2935,A,MT,825,36.066,-86.74,8615,2024-04-29 10:09:52
230673,PD202400087088,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,7,ADVISORY / NOTICE FORM GIVEN,5500,CHARLOTTE PIKE,2193,A,W,111,36.151,-86.855,5103,2024-02-02 14:42:23
230675,PD202400436170,,15,COMMUNITY POLICING ACTIVITY,P,PROGRESS,15,COMMUNITY POLICING,6900,HIGHWAY 100,2947,A,W,113,36.083,-86.867,6211,2024-05-31 10:37:23
230676,PD202400200835,,15,COMMUNITY POLICING ACTIVITY,P,PROGRESS,15,COMMUNITY POLICING,5100,EDMONDSON PIKE,2935,A,MT,825,36.066,-86.74,8615,2024-03-11 09:13:55
230678,PD202400077559,20240064503,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,R,REPORT,4,ASSISTED CITIZEN,5500,CHARLOTTE PIKE,2192,B,W,111,36.151,-86.855,5103,2024-01-30 15:24:51
230679,PD202400538190,,15,COMMUNITY POLICING ACTIVITY,P,PROGRESS,15,COMMUNITY POLICING,6900,HIGHWAY 100,2910,B,W,113,36.083,-86.867,6211,2024-07-05 15:30:20
230680,PD202400319701,,15,COMMUNITY POLICING ACTIVITY,P,PROGRESS,15,COMMUNITY POLICING,5100,EDMONDSON PIKE,2935,A,MT,825,36.066,-86.74,8615,2024-04-21 14:23:14
230683,PD202400538381,,15,COMMUNITY POLICING ACTIVITY,P,PROGRESS,15,COMMUNITY POLICING,6900,HIGHWAY 100,2910,B,W,113,36.083,-86.867,6211,2024-07-05 16:59:28
230684,PD202400180665,,15,COMMUNITY POLICING ACTIVITY,P,PROGRESS,15,COMMUNITY POLICING,5100,EDMONDSON PIKE,2935,A,MT,825,36.066,-86.74,8615,2024-03-04 14:27:23
230685,PD202400079620,,3,,,,10,NO RESPONSE,5500,CHARLOTTE PIKE,827B9,A,W,111,36.151,-86.855,5103,2024-01-31 06:49:35
230686,PD202400538557,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,4,ASSISTED CITIZEN,6900,HIGHWAY 100,2933,B,W,113,36.083,-86.867,6211,2024-07-05 18:19:23
230688,PD202400247418,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,3T,,5100,EDMONDSON PIKE,2935,A,MT,825,36.066,-86.74,8615,2024-03-27 09:50:38
230689,PD202400056842,20240047079,88,INVESTIGATE 911 HANG-UP CALL,PW,,6,ASSISTED OTHER UNIT,5500,CHARLOTTE PIKE,120B,C,W,111,36.151,-86.855,5103,2024-01-23 05:11:33
230690,PD202400527939,,93,TRAFFIC VIOLATION,,,3,CITATION - TRAFFIC,6900,HIGHWAY 100,5131,A,W,113,36.083,-86.867,6211,2024-07-02 07:24:09
230691,PD202400489595,,57,FIGHT / ASSAULT,P,PROGRESS,6,ASSISTED OTHER UNIT,3200,GALLATIN PIKE,221C,C,E,215,36.206,-86.736,1417,2024-06-18 23:29:23
230692,PD202400204138,,15,COMMUNITY POLICING ACTIVITY,P,PROGRESS,15,COMMUNITY POLICING,5100,EDMONDSON PIKE,2935,A,MT,825,36.066,-86.74,8615,2024-03-12 10:00:51
230693,PD202400060294,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,5,GONE ON ARRIVAL,5500,CHARLOTTE PIKE,115A,A,W,111,36.151,-86.855,5103,2024-01-24 10:36:07
230694,PD202400527971,,93,TRAFFIC VIOLATION,,,3,CITATION - TRAFFIC,6900,HIGHWAY 100,5131,A,W,113,36.083,-86.867,6211,2024-07-02 07:33:05
230695,PD202400498441,,15,COMMUNITY POLICING ACTIVITY,P,PROGRESS,15,COMMUNITY POLICING,3200,GALLATIN PIKE,210B,B,E,215,36.206,-86.736,1417,2024-06-21 19:54:32
230696,PD202400321821,,15,COMMUNITY POLICING ACTIVITY,P,PROGRESS,15,COMMUNITY POLICING,5100,EDMONDSON PIKE,2935,A,MT,825,36.066,-86.74,8615,2024-04-22 12:18:59
230697,PD202400098270,,43,WANT OFFICER FOR INVESTIGATION / ASSISTA,P,PROGRESS,11,DISREGARD / SIGNAL 9,5500,CHARLOTTE PIKE,,A,W,111,36.151,-86.855,5103,2024-02-06 11:28:32
230698,PD202400527909,,93,TRAFFIC VIOLATION,,,3,CITATION - TRAFFIC,6900,HIGHWAY 100,5131,A,W,113,36.083,-86.867,6211,2024-07-02 07:10:05
230699,PD202400338130,,40,SUSPICIOUS PERSON,PV,,4,ASSISTED CITIZEN,1500,LOCK RD,611B,B,N,631,36.199,-86.787,3001,2024-04-27 18:27:41
